t	FBP	Ca_c	NADH_m	Ca_m	deltaPsi	ATP_m	J_o
2.6688	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66882	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66883	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66885	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66887	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66888	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.6689	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66892	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66893	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66895	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66897	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66898	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.669	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66902	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66903	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66905	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66907	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66908	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.6691	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66912	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66913	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66915	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66917	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66918	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.6692	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66922	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66923	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66925	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66927	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66928	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.6693	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66932	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66933	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66935	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66937	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66938	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.6694	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66942	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66943	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66945	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66947	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66948	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.6695	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66952	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66953	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66955	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66957	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66958	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.6696	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66962	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66963	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66965	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66967	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.66968	15	0.1	1663.08	0.0392873	165.467	4399.42	0.514709
2.6697	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66972	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66973	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66975	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66977	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66978	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6698	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66982	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66983	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66985	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66987	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66988	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6699	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66992	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66993	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66995	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66997	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.66998	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67002	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67003	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67005	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67007	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67008	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6701	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67012	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67013	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67015	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67017	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67018	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6702	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67022	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67023	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67025	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67027	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67028	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6703	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67032	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67033	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67035	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67037	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67038	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6704	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67042	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67043	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67045	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67047	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67048	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6705	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67052	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67053	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67055	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67057	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67058	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6706	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67062	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67063	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67065	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67067	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67068	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6707	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67072	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67073	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67075	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67077	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67078	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6708	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67082	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67083	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67085	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67087	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67088	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6709	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67092	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67093	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67095	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67097	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67098	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.671	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67102	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67103	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67105	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67107	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67108	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6711	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67112	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67113	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67115	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67117	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67118	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6712	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67122	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67123	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67125	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67127	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67128	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6713	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67132	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67133	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67135	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67137	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67138	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6714	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67142	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67143	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67145	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67147	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67148	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6715	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67152	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67153	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67155	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67157	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67158	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6716	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67162	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67163	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67165	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67167	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67168	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6717	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67172	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67173	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67175	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67177	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67178	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6718	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67182	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67183	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67185	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67187	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67188	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6719	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67192	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67193	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67195	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67197	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67198	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.672	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67202	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67203	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67205	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67207	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67208	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6721	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67212	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67213	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67215	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67217	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67218	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6722	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67222	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67223	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67225	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67227	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67228	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6723	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67232	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67233	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67235	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67237	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67238	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6724	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67242	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67243	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67245	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67247	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67248	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6725	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67252	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67253	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67255	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67257	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67258	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6726	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67262	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67263	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67265	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67267	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67268	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6727	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67272	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67273	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67275	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67277	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67278	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6728	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67282	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67283	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67285	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67287	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67288	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6729	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67292	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67293	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67295	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67297	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67298	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.673	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67302	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67303	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67305	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67307	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67308	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6731	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67312	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67313	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67315	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67317	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67318	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6732	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67322	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67323	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67325	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67327	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67328	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6733	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67332	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67333	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67335	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67337	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67338	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6734	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67342	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67343	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67345	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67347	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67348	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6735	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67352	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67353	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67355	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67357	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.67358	15	0.1	1663.09	0.0392873	165.467	4399.42	0.514709
2.6736	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67362	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67363	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67365	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67367	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67368	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.6737	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67372	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67373	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67375	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67377	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.67378	15	0.1	1663.1	0.0392873	165.467	4399.42	0.514709
2.6738	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67382	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67383	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67385	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67387	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67388	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6739	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67392	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67393	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67395	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67397	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67398	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.674	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67402	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67403	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67405	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67407	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67408	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6741	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67412	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67413	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67415	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67417	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67418	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6742	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67422	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67423	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67425	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67427	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67428	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6743	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67432	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67433	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67435	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67437	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67438	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6744	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67442	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67443	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67445	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67447	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67448	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6745	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67452	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67453	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67455	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67457	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67458	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6746	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67462	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67463	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67465	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67467	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67468	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6747	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67472	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67473	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67475	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67477	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67478	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6748	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67482	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67483	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67485	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67487	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67488	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6749	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67492	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67493	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67495	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67497	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67498	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.675	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67502	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67503	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67505	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67507	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67508	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6751	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67512	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67513	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67515	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67517	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67518	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.6752	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67522	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
2.67523	15	0.1	1663.1	0.0392873	165.467	4399.43	0.514709
